name|video|start|end|speaker|orth|translation
03April_2010_Saturday_tagesschau-2974|03April_2010_Saturday_tagesschau-2974/1/*.png|-1|-1|Signer04|MORGEN VORMITTAG OST LOCH REGEN LANG REGEN|morgen vormittag ganz im südosten noch lücken in der wolkendecke sonst regnet es dort teilweise länger
03April_2010_Saturday_tagesschau-2976|03April_2010_Saturday_tagesschau-2976/1/*.png|-1|-1|Signer04|WIND MAESSIG SUEDWEST WEHEN SCHAUER STURM|der wind weht mäßig im südwesten und im westen frisch bei schauern zum teil stürmische böen
03April_2010_Saturday_tagesschau-2977|03April_2010_Saturday_tagesschau-2977/1/*.png|-1|-1|Signer04|NACHT WERT SIEBEN BIS DREI SUEDOST EINS|heute nacht werte zwischen sieben und drei grad im südosten bis ein grad
03April_2010_Saturday_tagesschau-2979|03April_2010_Saturday_tagesschau-2979/1/*.png|-1|-1|Signer04|AUCH MONTAG WOLKE MEHR SONNE WENIG ALPEN REGEN SCHNEE IX SCHAUER WEST ETWAS BESSER|auch am montag mehr wolken als sonne an den alpen noch regen und schnee sonst örtlich schauer die von westen her seltener werden
03April_2010_Saturday_tagesschau-2980|03April_2010_Saturday_tagesschau-2980/1/*.png|-1|-1|Signer04|DIENSTAG IX FREUNDLICH SONNE WOLKE REGEN|am dienstag ist es vielerorts freundlich im nordosten wolken und örtlich etwas regen
03April_2010_Saturday_tagesschau-2981|03April_2010_Saturday_tagesschau-2981/1/*.png|-1|-1|Signer04|MITTWOCH REGION SONNE TEIL WOLKE BIS EINS ZWANZIG GRAD|am mittwoch scheint vielerorts die sonne hier und da ziehen auch mal dichtere wolkenfelder durch bis einundzwanzig grad
03August_2010_Tuesday_heute-7608|03August_2010_Tuesday_heute-7608/1/*.png|-1|-1|Signer01|LIEB ZUSCHAUER BEGRUESSEN GUT ABEND|liebe zuschauer guten abend
03August_2010_Tuesday_heute-7609|03August_2010_Tuesday_heute-7609/1/*.png|-1|-1|Signer01|OST EUROPA SCHEINEN BIS OST MITTE MEER|weiterhin die hitze über osteuropa und die reicht auch bis zum östlichen mittelmeer
03August_2010_Tuesday_heute-7610|03August_2010_Tuesday_heute-7610/1/*.png|-1|-1|Signer01|REGEN NICHTS WARUM TIEF KOMMEN NICHTS HIER DEUTSCHLAND WECHSELHAFT|kein regen in sicht weil die tiefs schon vorher nach norden abbiegen dafür bei uns wechselhaftes wetter
03August_2010_Tuesday_heute-7611|03August_2010_Tuesday_heute-7611/1/*.png|-1|-1|Signer01|HOCH KAUM MEHR TIEF KOMMEN WECHSELHAFT|wenig hocheinfluss dafür umso mehr tiefeinfluss und dementsprechend wechselhaft
03August_2010_Tuesday_heute-7612|03August_2010_Tuesday_heute-7612/1/*.png|-1|-1|Signer01|HEUTE NACHT REGEN KOMMEN VERSCHWINDEN SONNE FRISCH BIS ZEHN GRAD SUEDOST AUCH|heute nacht aber abziehender regen im osten und im süden teilweise recht frisch die nacht nur einstellige werte auch im südosten
03August_2010_Tuesday_heute-7613|03August_2010_Tuesday_heute-7613/1/*.png|-1|-1|Signer01|MORGEN VOR MITTAG NORD REGION SONNE REGION HAUPTSAECHLICH|und morgen vormittag scheint aber dann zwischen ostsee und alpenrand und auch im süden verbreitet die sonne
03August_2010_Tuesday_heute-7614|03August_2010_Tuesday_heute-7614/1/*.png|-1|-1|Signer01|WEST WOLKE BEWOELKT IX REGEN WENIG|im westen sind schon ein paar dichtere wolken unterwegs mit wenig regen
03August_2010_Tuesday_heute-7615|03August_2010_Tuesday_heute-7615/1/*.png|-1|-1|Signer01|NACH MITTAG MEHR REGEN BESONDERS NORDWEST|nachmittags wird es dann etwas mehr regnen vor allen dingen im nordwesten
03August_2010_Tuesday_heute-7616|03August_2010_Tuesday_heute-7616/1/*.png|-1|-1|Signer01|NACHMITTAG KOMMEN FLUSS REGION DANN WAHRSCHEINLICH ABEND TATSAECHLICH REGEN NICHTS|der regen zieht langsam richtung osten richtung elbe aber trotzdem wird er wahrscheinlich vor abend dort nicht ankommen
03August_2010_Tuesday_heute-7617|03August_2010_Tuesday_heute-7617/1/*.png|-1|-1|Signer01|SUED AUCH BLEIBEN TROCKEN|und auch im süden bleibt es weitgehend trocken
03August_2010_Tuesday_heute-7618|03August_2010_Tuesday_heute-7618/1/*.png|-1|-1|Signer01|TEMPERATUR SEHEN GUT NORD VIER ZWANZIG GRAD REGION UEBER ZWANZIG GRAD|die temperaturen sehen morgen ganz gut aus vierundzwanzig grad im nordosten auch sonst meist über zwanzig grad
03August_2010_Tuesday_heute-7619|03August_2010_Tuesday_heute-7619/1/*.png|-1|-1|Signer01|NUR NORD UNGEFAEHR BISSCHEN KUEHLER|nur an der nordsee bei seewind bleibt etwas kühler
03August_2010_Tuesday_heute-7620|03August_2010_Tuesday_heute-7620/1/*.png|-1|-1|Signer01|UND WIND SUED WECHSELHAFT SCHAUER GEWITTER|es geht wechselhaft weiter in den nächsten tagen immer wieder mit schauern und mit gewittern
03August_2010_Tuesday_heute-7621|03August_2010_Tuesday_heute-7621/1/*.png|-1|-1|Signer01|TEMPERATUR UNGEFAEHR MAXIMAL FUENF ZWANZIG GRAD DAZWISCHEN DOCH SONNE DABEI|die höchstgrenze der temperatur liegt bei fünfundzwanzig grad aber zwischendrin wird auch immer die sonne zu sehen sein
03August_2010_Tuesday_heute-7622|03August_2010_Tuesday_heute-7622/1/*.png|-1|-1|Signer01|SCHOEN ABEND MACHEN GUT MITTEILEN|damit wünsche ich ihnen jetzt einen schönen abend
03August_2010_Tuesday_tagesschau-2771|03August_2010_Tuesday_tagesschau-2771/1/*.png|-1|-1|Signer01|MORGEN WETTER WIE-AUSSEHEN MORGEN MITTWOCH VIERTE AUGUST|und nun die wettervorhersage für morgen mittwoch den vierten august
03August_2010_Tuesday_tagesschau-2772|03August_2010_Tuesday_tagesschau-2772/1/*.png|-1|-1|Signer01|HOCH KOMMEN POLEN IN-KOMMEND ERSTMAL RUHIG|ein hochdruckkeil der nach polen schwenkt sorgt zwar vorübergehend dafür dass sich das wetter bei uns beruhigt
03August_2010_Tuesday_tagesschau-2773|03August_2010_Tuesday_tagesschau-2773/1/*.png|-1|-1|Signer01|ABER WEST NEU KOMMEN TIEF|von westen nähert sich allerdings morgen schon wieder ein neues tief
03August_2010_Tuesday_tagesschau-2775|03August_2010_Tuesday_tagesschau-2775/1/*.png|-1|-1|Signer01|MORGEN MORGENS DANN SONNE IX NORDWEST VOR MITTAG SONNE KOMMEN BEWOELKT SCHAUER|der tag startet mancherorts mit sonne im nordwesten und westen überwiegend schon am vormittag die wolken und es fallen schauer
03August_2010_Tuesday_tagesschau-2777|03August_2010_Tuesday_tagesschau-2777/1/*.png|-1|-1|Signer01|SUEDOST BIS ABEND EINIGERMASSEN FREUNDLICH SONNE WENIG SCHAUER|im osten und südosten bleibt es bis zum abend recht freundlich mit nur wenigen schauern
03August_2010_Tuesday_tagesschau-2778|03August_2010_Tuesday_tagesschau-2778/1/*.png|-1|-1|Signer01|SUED WEHEN SCHWACH BEWEGEN KOENNEN GEWITTER DABEI STURM MOEGLICH|im südosten schwacher wind sonst weht er schwach bis mäßig bei gewittern sind stürmische böen möglich
03August_2010_Tuesday_tagesschau-2779|03August_2010_Tuesday_tagesschau-2779/1/*.png|-1|-1|Signer01|HEUTE NACHT MEER FUENFZEHN GRAD REGION SIEBEN GRAD UND ALPEN|heute nacht fünfzehn grad am meer sieben grad im sauerland und an den alpen
03August_2010_Tuesday_tagesschau-2781|03August_2010_Tuesday_tagesschau-2781/1/*.png|-1|-1|Signer01|DONNERSTAG WETTER WECHSELHAFT NOCH SUEDOST SCHAUER STARK|am donnerstag wechselhaftes wetter im südosten regnet es teilweise ergiebig
03August_2010_Tuesday_tagesschau-2782|03August_2010_Tuesday_tagesschau-2782/1/*.png|-1|-1|Signer01|FREITAG OST SUEDOST SCHAUER KOENNEN IX REGION MEHR FREUNDLICH SONNE|am freitag regnet es im osten und südosten gebietsweise kräftig sonst ist es insgesamt wieder freundlicher
03August_2010_Tuesday_tagesschau-2783|03August_2010_Tuesday_tagesschau-2783/1/*.png|-1|-1|Signer01|SAMSTAG AUCH MEHR FREUNDLICH NORDWEST BISSCHEN REGEN|auch am samstag ist es eher freundlich im nordwesten regnet es hier und da
03December_2009_Thursday_tagesschau-7211|03December_2009_Thursday_tagesschau-7211/1/*.png|-1|-1|Signer05|JETZT WETTER WIE-AUSSEHEN MORGEN FREITAG VIERTE DEZEMBER|und nun die wettervorhersage für morgen freitag den vierten dezember
03December_2009_Thursday_tagesschau-7212|03December_2009_Thursday_tagesschau-7212/1/*.png|-1|-1|Signer05|NORDOST TIEF WEST KOMMEN REGEN|in der nacht lenkt ein tief über der nordsee von westen regenwolken heran
03December_2009_Thursday_tagesschau-7213|03December_2009_Thursday_tagesschau-7213/1/*.png|-1|-1|Signer05|ITALIEN IX AUCH TIEF KOMMEN IX DEUTSCH LAND SUED REGEN LANG|ein weiteres tief über italien sorgt morgen im süden deutschlands für länger anhaltenden regen
03December_2009_Thursday_tagesschau-7215|03December_2009_Thursday_tagesschau-7215/1/*.png|-1|-1|Signer05|OST HEUTE NACHT WOLKE NEBEL AUCH KLAR WEST KOMMEN REGEN|im osten gibt es heute nacht neben wolken und nebel auch klaren himmel während sich von westen regenwolken richtung osten verlagern
03December_2009_Thursday_tagesschau-7216|03December_2009_Thursday_tagesschau-7216/1/*.png|-1|-1|Signer05|HOCH SCHNEIEN SCHNEE SCHNEIEN|in den hochlagen rieselt schnee
03December_2009_Thursday_tagesschau-7219|03December_2009_Thursday_tagesschau-7219/1/*.png|-1|-1|Signer05|SCHLESWIG IX BIS F BISSCHEN REGEN REGION BISSCHEN SCHAUER|in einem streifen von schleswig bis nach franken gebietsweise etwas regen im nordwesten einzelne schauer
03December_2009_Thursday_tagesschau-7220|03December_2009_Thursday_tagesschau-7220/1/*.png|-1|-1|Signer05|SUED LANG REGEN UEBER SECHSHUNDERT METER HOEHE IX SCHNEE SCHNEIEN|im süden regnet es zum teil länger anhaltend oberhalb von sechshundert metern schnee
03December_2009_Thursday_tagesschau-7221|03December_2009_Thursday_tagesschau-7221/1/*.png|-1|-1|Signer05|NORDWEST SCHAUER MIT WIND SONST REGION SCHWACH MAESSIG VERSCHIEDEN WEHEN|bei schauern im nordwesten starke böen sonst schwacher bis mäßiger wind aus unterschiedlichen richtungen
03December_2009_Thursday_tagesschau-7222|03December_2009_Thursday_tagesschau-7222/1/*.png|-1|-1|Signer05|IX HEUTE NACHT SECHS OST LEICHT FROST|an der nordsee heute nacht sechs grad plus in der osthälfte teilweise leichter frost
03December_2009_Thursday_tagesschau-7223|03December_2009_Thursday_tagesschau-7223/1/*.png|-1|-1|Signer05|MORGEN TEMPERATUR ALPEN EINS GRAD FLUSS MORGEN MAXIMAL SIEBEN GRAD|morgen temperaturen von einem grad am alpenrand bis sieben am main und elbe
03December_2009_Thursday_tagesschau-7224|03December_2009_Thursday_tagesschau-7224/1/*.png|-1|-1|Signer05|SAMSTAG SONNTAG VIEL WOLKE BERG IX ANFANG AUCH SCHNEE SCHEINEN|am wochenende gibt es meist viele wolken die gebietsweise regen im bergland anfangs auch schnee bringen
03December_2009_Thursday_tagesschau-7225|03December_2009_Thursday_tagesschau-7225/1/*.png|-1|-1|Signer05|IX NORDWEST WIND|im nordwesten windig
03December_2009_Thursday_tagesschau-7226|03December_2009_Thursday_tagesschau-7226/1/*.png|-1|-1|Signer05|SONNTAG IM-VERLAUF VERAENDERN MILD|ab sonntag wird es langsam wieder milder
03December_2011_Saturday_tagesschau-8670|03December_2011_Saturday_tagesschau-8670/1/*.png|-1|-1|Signer04|JETZT WETTER WIE-AUSSEHEN SONNTAG VIERTE DEZEMBER|und nun die wettervorhersage für morgen sonntag den vierten dezember
03December_2011_Saturday_tagesschau-8671|03December_2011_Saturday_tagesschau-8671/1/*.png|-1|-1|Signer04|TIEF KOMMEN IX NORD KOMMEN DESHALB STURM REGEN|nordische tiefausläufer bringen uns stürmische winde und regenwolken
03December_2011_Saturday_tagesschau-8672|03December_2011_Saturday_tagesschau-8672/1/*.png|-1|-1|Signer04|NAECHSTE WOCHE KUEHL BESONDERS BERG DAZU DABEI SCHNEE|in der neuen woche ist in kälterer luft vor allem im bergland auch häufiger schnee dabei
03December_2011_Saturday_tagesschau-8673|03December_2011_Saturday_tagesschau-8673/1/*.png|-1|-1|Signer04|IX DANN TEIL REGEN NORD BISSCHEN LOCH|in der südhälfte fällt heute nacht gebietsweise regen weiter nördlich bekommen die wolken auch mal lücken
03December_2011_Saturday_tagesschau-8674|03December_2011_Saturday_tagesschau-8674/1/*.png|-1|-1|Signer04|BESONDERS REGION BISSCHEN SCHAUER TEIL BLITZ DONNER|aber vor allem in küstennähe gibt es einige schauer vereinzelt mit blitz und donner
03December_2011_Saturday_tagesschau-8675|03December_2011_Saturday_tagesschau-8675/1/*.png|-1|-1|Signer04|MORGEN NORD WAHRSCHEINLICH GEWITTER|auch morgen im norden einzelne mitunter gewittrige schauer
03December_2011_Saturday_tagesschau-8676|03December_2011_Saturday_tagesschau-8676/1/*.png|-1|-1|Signer04|IX VIEL REGEN|in der südhälfte regnet es vielerorts
03December_2011_Saturday_tagesschau-8677|03December_2011_Saturday_tagesschau-8677/1/*.png|-1|-1|Signer04|ABEND KOMMEN STARK REGEN KOMMEN|gegen abend breitet sich von westen neuer teilweise kräftiger regen aus
03December_2011_Saturday_tagesschau-8678|03December_2011_Saturday_tagesschau-8678/1/*.png|-1|-1|Signer04|BERG MIT DABEI SCHNEE|im bergland rieselt auch schnee
03December_2011_Saturday_tagesschau-8679|03December_2011_Saturday_tagesschau-8679/1/*.png|-1|-1|Signer04|IX WIND TEIL STURM|vielerorts gibt es starke bis stürmische böen vereinzelt sturmböen
03December_2011_Saturday_tagesschau-8680|03December_2011_Saturday_tagesschau-8680/1/*.png|-1|-1|Signer04|REGION SCHWER STURM ABEND IX|an der see schwere sturmböen mit denen morgen abend auch in der südhälfte gerechnet werden muss
03December_2011_Saturday_tagesschau-8682|03December_2011_Saturday_tagesschau-8682/1/*.png|-1|-1|Signer04|NACHT ZWEI BIS SECHS WEST NORD SIEBEN|in der nacht zwei bis sechs im westen sowie an der nordsee bis sieben grad
03December_2011_Saturday_tagesschau-8683|03December_2011_Saturday_tagesschau-8683/1/*.png|-1|-1|Signer04|MORGEN TEMPERATUR FUENF VOGEL LAND|morgen temperaturen von fünf grad im vogtland bis dreizehn grad am oberrhein
03December_2011_Saturday_tagesschau-8685|03December_2011_Saturday_tagesschau-8685/1/*.png|-1|-1|Signer04|AUCH DAZU REGEN GRAUPEL MEISTENS BERG MIT SCHNEE|dabei fällt immer wieder regen örtlich auch graupel und besonders im bergland auch schnee
03February_2010_Wednesday_heute-2347|03February_2010_Wednesday_heute-2347/1/*.png|-1|-1|Signer05|GUT ABEND LIEB IX ZUSCHAUER|guten abend liebe zuschauer
03February_2010_Wednesday_heute-2348|03February_2010_Wednesday_heute-2348/1/*.png|-1|-1|Signer05|TAG TAUGEN ABER NACHT FROST HEUTE NACHT ENORM GLATT MOEGLICH|tagsüber tauwetter nachts allerdings frost also es kann auch in dieser nacht wieder sehr glatt werden
03February_2010_Wednesday_heute-2349|03February_2010_Wednesday_heute-2349/1/*.png|-1|-1|Signer05|HEUTE NORD WUNDERBAR VOR MITTAG VIEL SONNE REGION HAMBURG IX HANNOVER IX|heute hatten wir wunderbares wetter in norddeutschland zumindest am vormittag viel sonnenschein in ostfriesland und zwischen hamburg und hannover
03February_2010_Wednesday_heute-2350|03February_2010_Wednesday_heute-2350/1/*.png|-1|-1|Signer05|DANN IX REGION WIEDER SCHNEE SCHNEIEN KOMMEN NORD|dann von norden ein paar schneeschauer später auch an der nordseeküste
03February_2010_Wednesday_heute-2351|03February_2010_Wednesday_heute-2351/1/*.png|-1|-1|Signer05|MORGEN neg-NICHTS neg-SCHOEN NORD TRUEB|morgen wird es da leider nicht mehr so schön es wird trüb sein
03February_2010_Wednesday_heute-2352|03February_2010_Wednesday_heute-2352/1/*.png|-1|-1|Signer05|ABER TAUGEN ABER NACHT UEBERALL FROST OST MINUS VIER MINUS SIEBEN WEST NULL WAHRSCHEINLICH FROST VIELLEICHT neg-HABEN IX|und trotz dieses tauwetters es wird nachts ja fast überall frostig im osten minus vier bis minus sieben grad im westen sind es etwa null grad und vielleicht auch kein frost mehr ganz im westen
03February_2010_Wednesday_heute-2353|03February_2010_Wednesday_heute-2353/1/*.png|-1|-1|Signer05|ABER MOEGLICH GLATT WENN UEBER DREIHUNDERT METER MITTE BERG ICH SCHNEE SCHNEIEN REGEN|dazu kann es aber glatt werden oberhalb von dreihundert metern rechnen wir in den mittelgebirgen heute nacht mit schnee
03February_2010_Wednesday_heute-2357|03February_2010_Wednesday_heute-2357/1/*.png|-1|-1|Signer05|FLUSS OST SUEDWEST MEISTENS SCHNEE REGEN MITTE SUED FREUNDLICH MAL AUCH SONNE SIE FREUEN WENN SEHEN IX SONNE|nordöstlich der elbe dann wohl meist schnee im tagesverlauf südwestlich davon meist regen oder schneeregen und in der mitte und im süden sieht es freundlich aus da kann hier und da tatsächlich wo immer die sonne rauskommt freuen sie sich einfach wenn sie sie mal sehen
03February_2010_Wednesday_heute-2358|03February_2010_Wednesday_heute-2358/1/*.png|-1|-1|Signer05|MILD TAUGEN ZWEI ZWISCHEN SIEBEN GRAD NUR NORDOST NULL|es ist mild dazu tauwetter also zwei bis sieben grad meist und nur noch ganz im nordosten auf rügen haben wir so temperaturen bei null grad
03February_2010_Wednesday_heute-2359|03February_2010_Wednesday_heute-2359/1/*.png|-1|-1|Signer05|MILD IM-VERLAUF BESONDERS FREITAG IX REGEN SCHNEE SCHNEIEN BESONDERS SUED|es geht mild weiter und vor allen dingen am freitag mit viel regen und schnee in süddeutschland
03February_2010_Wednesday_tagesschau-2055|03February_2010_Wednesday_tagesschau-2055/1/*.png|-1|-1|Signer05|TEMPERATUR BISSCHEN MILD WIE HEUTE JAHR ZEIT RICHTIG|das etwas mildere temperaturen niveau entspricht durchaus der jahreszeit
03February_2010_Wednesday_tagesschau-2057|03February_2010_Wednesday_tagesschau-2057/1/*.png|-1|-1|Signer05|SUEDWEST AUCH TEIL REGION SCHNEE SCHNEIEN TEIL REGEN MIT KALT|auch in der südwesthälfte fällt gebietsweise schnee oder zum teil gefrierender regen
03February_2010_Wednesday_tagesschau-2058|03February_2010_Wednesday_tagesschau-2058/1/*.png|-1|-1|Signer05|WOLKE ABER SEHEN STERN KOENNEN SEHEN|sonst zeigen sich neben wolken hier und da auch die sterne
03February_2010_Wednesday_tagesschau-2059|03February_2010_Wednesday_tagesschau-2059/1/*.png|-1|-1|Signer05|TAG UEBERWIEGEND WOLKE SUED BISSCHEN SONNE|am tag meist stark bewölkt im süden etwas sonne
03February_2010_Wednesday_tagesschau-2060|03February_2010_Wednesday_tagesschau-2060/1/*.png|-1|-1|Signer05|LEICHT KOMMEN NORD KALT REGEN|die leichten niederschläge verlagern sich nach norden
03February_2010_Wednesday_tagesschau-2063|03February_2010_Wednesday_tagesschau-2063/1/*.png|-1|-1|Signer05|HIER NACHT TEMPERATUR MINUS NEUN UND MINUS PLUS DREI FLUSS IX|die nachttemperaturen reichen von minus neun grad in der lausitz bis plus drei grad am oberrhein
03February_2010_Wednesday_tagesschau-2065|03February_2010_Wednesday_tagesschau-2065/1/*.png|-1|-1|Signer05|FREITAG AUCH VIEL WOLKE ORT SONNE SUEDWEST WAHRSCHEINLICH REGEN BERG MIT SCHNEE SCHNEIEN|auch am freitag viele wolken örtlich etwas sonne und vor allem in der südwesthälfte gebietsweise regen im bergland auch schnee
03February_2010_Wednesday_tagesschau-2066|03February_2010_Wednesday_tagesschau-2066/1/*.png|-1|-1|Signer05|IM-VERLAUF neg-GLEICH|in den folgenden tagen ändert sich an dem meist trüben wetter wenig
03February_2011_Thursday_heute-600|03February_2011_Thursday_heute-600/1/*.png|-1|-1|Signer08|GUT ABEND LIEB ZUSCHAUER|guten abend liebe zuschauer
03February_2011_Thursday_heute-601|03February_2011_Thursday_heute-601/1/*.png|-1|-1|Signer08|NORD SEE UND ALPEN IX HEUTE SONNE LIEGEN|an der nordsee aber auch an den alpen na da konnte man sich heute sogar schon mal sonnen
03February_2011_Thursday_heute-602|03February_2011_Thursday_heute-602/1/*.png|-1|-1|Signer08|AUCH WOCHENENDE KOENNEN IX ALPEN neg-NORD|das klappt auch am wochenende zumindest in den alpen aber nicht im norden
03February_2011_Thursday_heute-604|03February_2011_Thursday_heute-604/1/*.png|-1|-1|Signer08|ORKAN SCHOTTLAND IM-MOMENT KOMMEN|ein erstes fliegt mit orkanböen über schottland
03February_2011_Thursday_heute-605|03February_2011_Thursday_heute-605/1/*.png|-1|-1|Signer08|MILD NORDOST REGEN IX SUED ALPEN HABEN IX SONNE|es bringt milde luft für uns alle den regen von norddeutschland naja und die hochs hier im süden die bringen den alpen den sonnenschein
03February_2011_Thursday_heute-606|03February_2011_Thursday_heute-606/1/*.png|-1|-1|Signer08|HEUTE NACHT AUF-JEDEN-FALL ALPEN NOCH REGEN SCHNEE VERSCHWINDEN|heute nacht wird es auf jeden fall an den alpen noch ein bisschen regnen und schneien das ganze zieht ab
03February_2011_Thursday_heute-607|03February_2011_Thursday_heute-607/1/*.png|-1|-1|Signer08|DANN NORD SEE ANFANG STURM DANACH KOMMEN REGEN KOMMEN|dann in den nächsten stunden hier an der nordsee geht es los mit sturmböen und danach kommt auch der regen der sich ausbreitet
03February_2011_Thursday_heute-608|03February_2011_Thursday_heute-608/1/*.png|-1|-1|Signer08|OST IX SUED KOENNEN FROST|wir müssen dabei im osten und im süden noch mit frost rechnen
03February_2011_Thursday_heute-609|03February_2011_Thursday_heute-609/1/*.png|-1|-1|Signer08|DARUM IX STRASSE GLATT MORGEN FRUEH|deshalb dort glatte straßen morgen früh
03February_2011_Thursday_heute-610|03February_2011_Thursday_heute-610/1/*.png|-1|-1|Signer08|AM-TAG TAUEN IX|aber tagsüber taut es schnell ab
03February_2011_Thursday_heute-611|03February_2011_Thursday_heute-611/1/*.png|-1|-1|Signer08|DREI GRAD BERG ZEHN GRAD NORDWEST|wir haben höchstwerte zwischen drei grad in den mittelgebirgen und zehn grad hier im nordwesten
03February_2011_Thursday_heute-612|03February_2011_Thursday_heute-612/1/*.png|-1|-1|Signer08|IX AUCH REGEN|da regnet es dann auch am meisten
03February_2011_Thursday_heute-613|03February_2011_Thursday_heute-613/1/*.png|-1|-1|Signer08|MEISTENS REGEN NORD DAZU STURM KOMMEN S|es wird kräftig regnen in norddeutschland dazu haben wir diesen stürmischen südwestwind
03February_2011_Thursday_heute-614|03February_2011_Thursday_heute-614/1/*.png|-1|-1|Signer08|ZEHN BIS ELF|tja windstärke zehn bis elf
03February_2011_Thursday_heute-615|03February_2011_Thursday_heute-615/1/*.png|-1|-1|Signer08|SUED DEUTSCHLAND ANDERS SONNE FREUNDLICH|anders in süddeutschland da kommt die sonne raus und das wird ganz freundlich
03February_2011_Thursday_heute-616|03February_2011_Thursday_heute-616/1/*.png|-1|-1|Signer08|IN-KOMMEND WEITER WOCHENENDE|so geht es eigentlich auch weiter am wochenende
03February_2011_Thursday_heute-617|03February_2011_Thursday_heute-617/1/*.png|-1|-1|Signer08|SUED SONNE NORD REGEN IX KOENNEN|im süden also der sonnenschein im norden haben wir halt den regen
03February_2011_Thursday_heute-618|03February_2011_Thursday_heute-618/1/*.png|-1|-1|Signer08|WINTER SPORT WIE HEUTE ZUG SPITZE BERG GUT WEIT-SEHEN|also herrliches wintersportwetter wie heute auf der zugspitze mit einer wunderbaren fernsicht
03February_2011_Thursday_heute-619|03February_2011_Thursday_heute-619/1/*.png|-1|-1|Signer08|SCHOEN ABEND MACHEN GUT poss-EUCH|ihnen einen schönen abend und machen sie es gut
03February_2011_Thursday_tagesschau-927|03February_2011_Thursday_tagesschau-927/1/*.png|-1|-1|Signer08|JETZT WETTER WIE-AUSSEHEN MORGEN FREITAG VIERTE FEBRUAR|und nun die wettervorhersage für morgen freitag den vierten februar
03February_2011_Thursday_tagesschau-928|03February_2011_Thursday_tagesschau-928/1/*.png|-1|-1|Signer08|LUFT DRUCK UNTERSCHIED KOMMEN DARUM STURM NORDOST|hohe luftdruckunterschiede sorgen für stürmische winde vor allem im norden deutschlands
03February_2011_Thursday_tagesschau-929|03February_2011_Thursday_tagesschau-929/1/*.png|-1|-1|Signer08|REGEN KOENNEN|dort bringen die tiefs auch zum teil länger andauernden regen
03February_2011_Thursday_tagesschau-930|03February_2011_Thursday_tagesschau-930/1/*.png|-1|-1|Signer08|SUED HOCH KOMMEN FREUNDLICH|richtung süden ist es dank hochdruckeinfluss freundlicher
03February_2011_Thursday_tagesschau-931|03February_2011_Thursday_tagesschau-931/1/*.png|-1|-1|Signer08|HEUTE NACHT SUEDOST SCHNEE REGEN GLATT|heute nacht fällt im südosten noch schnee oder gefrierender regen
03February_2011_Thursday_tagesschau-932|03February_2011_Thursday_tagesschau-932/1/*.png|-1|-1|Signer08|NORD NEU REGEN KOMMEN KOENNEN GLATT|später kommt im norden neuer regen auf der nordosten sowie in den nördlichen hochlagen gefrieren kann
03February_2011_Thursday_tagesschau-933|03February_2011_Thursday_tagesschau-933/1/*.png|-1|-1|Signer08|AUCH SCHNEE KOENNEN|auch schnee ist dort möglich
03February_2011_Thursday_tagesschau-934|03February_2011_Thursday_tagesschau-934/1/*.png|-1|-1|Signer08|TAG NORD REGEN KOENNEN|am tag regnet es in der nordhälfte teilweise kräftig
03February_2011_Thursday_tagesschau-935|03February_2011_Thursday_tagesschau-935/1/*.png|-1|-1|Signer08|SUED WOLKE NEBEL KOENNEN SONNE BLEIBEN TROCKEN|weiter südlich gibt es neben wolken und nebelfeldern gebietsweise sonnenschein und es bleibt weitgehend trocken
03February_2011_Thursday_tagesschau-940|03February_2011_Thursday_tagesschau-940/1/*.png|-1|-1|Signer08|IN-KOMMEND MEHR MILD|es wird noch milder
03February_2011_Thursday_tagesschau-941|03February_2011_Thursday_tagesschau-941/1/*.png|-1|-1|Signer08|NORD WOCHENENDE BLEIBEN REGEN WIND|im norden bleibt es am wochenende regnerisch und windig
03February_2011_Thursday_tagesschau-942|03February_2011_Thursday_tagesschau-942/1/*.png|-1|-1|Signer08|SAMSTAG STURM SUED FREUNDLICH|am samstag zum teil noch stürmisch im süden freundlicher
03February_2011_Thursday_tagesschau-943|03February_2011_Thursday_tagesschau-943/1/*.png|-1|-1|Signer08|MORGEN KUESTE KOENNEN REGEN WIND REGION FREUNDLICH|am montag an den küsten noch zeitweise regen und sehr windig sonst verbreitet freundlich
03July_2009_Friday_tagesschau-2000|03July_2009_Friday_tagesschau-2000/1/*.png|-1|-1|Signer04|IX SCHWUEL DESHALB WEST SUED SCHWER UNWETTER|die schwüle hitze hat sich heute im westen und süden mit schweren unwettern entladen
03July_2009_Friday_tagesschau-2001|03July_2009_Friday_tagesschau-2001/1/*.png|-1|-1|Signer04|DIESE BAYERN IX BRUCKBERG HUT KARTE VERMEIDEN FLUT|wie hier im bayerischen bruckberg im landkreis landshut hatten bürger gegen die fluten zu kämpfen
03July_2009_Friday_tagesschau-2002|03July_2009_Friday_tagesschau-2002/1/*.png|-1|-1|Signer04|IX BLITZ BRAND|andernorts lösten blitze brände aus
03July_2009_Friday_tagesschau-2004|03July_2009_Friday_tagesschau-2004/1/*.png|-1|-1|Signer04|JETZT WIE-AUSSEHEN WETTER MORGEN SAMSTAG VIERTE JULI|und nun die wettervorhersage für morgen samstag den vierten juli
03July_2009_Friday_tagesschau-2005|03July_2009_Friday_tagesschau-2005/1/*.png|-1|-1|Signer04|WEST KOMMEN TIEF NAEHERN KALT|von westen erreicht uns ein atlantischer tiefausläufer mit seiner kaltfront
